APDM-Water-source-12500_time_05_hour_noise_10.txt,EMS,25.044685276985003,447.449720663,0.17280453257790368,0.9713375796178344,0.2934102934102934,0.0 0.0,3530,0.10666666666666667
APDM-Water-source-12500_time_05_hour_noise_10.txt,Kulldorff,966.6446654376668,437.974395088,0.17280453257790368,0.9713375796178344,0.2934102934102934,0.0 0.0,3530,0.10666666666666667
APDM-Water-source-12500_time_05_hour_noise_2.txt,EMS,24.591602501265488,435.88521886,0.9629629629629629,0.9936305732484076,0.9780564263322883,0.0 0.0,648,0.10666666666666667
APDM-Water-source-12500_time_05_hour_noise_2.txt,Kulldorff,1371.918072855384,434.435820464,0.9629629629629629,0.9936305732484076,0.9780564263322883,0.0 0.0,648,0.10666666666666667
APDM-Water-source-12500_time_05_hour_noise_10.txt,EBP,0.0,440.955172906,0.17270668176670442,0.9713375796178344,0.2932692307692308,0.0 0.0,3532,0.10666666666666667
APDM-Water-source-12500_time_05_hour_noise_4.txt,Kulldorff,1124.5139017661973,434.829459861,0.9154302670623146,0.982484076433121,0.9477726574500768,0.0 0.0,674,0.10666666666666667
APDM-Water-source-12500_time_05_hour_noise_6.txt,Kulldorff,954.406257362964,429.429363687,0.5527502254283138,0.9761146496815286,0.7058146229130685,0.0 0.0,1109,0.10666666666666667
APDM-Water-source-12500_time_05_hour_noise_4.txt,EMS,24.151137614431676,446.245176143,0.9154302670623146,0.982484076433121,0.9477726574500768,0.0 0.0,674,0.10666666666666667
APDM-Water-source-12500_time_05_hour_noise_6.txt,EMS,22.221120100913556,439.383015349,0.5527502254283138,0.9761146496815286,0.7058146229130685,0.0 0.0,1109,0.10666666666666667
APDM-Water-source-12500_time_05_hour_noise_2.txt,EBP,110.2878914226635,447.586899933,0.9629629629629629,0.9936305732484076,0.9780564263322883,0.0 0.0,648,0.10666666666666667
APDM-Water-source-12500_time_05_hour_noise_4.txt,EBP,99.28148364591038,441.272214163,0.9154302670623146,0.982484076433121,0.9477726574500768,0.0 0.0,674,0.10666666666666667
APDM-Water-source-12500_time_05_hour_noise_8.txt,EBP,2.40185741052062,435.880538682,0.373243738546121,0.9729299363057324,0.539514348785872,0.0 0.0,1637,0.10666666666666667
APDM-Water-source-12500_time_05_hour_noise_6.txt,EBP,28.051700761767393,444.669721509,0.5527502254283138,0.9761146496815286,0.7058146229130685,0.0 0.0,1109,0.10666666666666667
APDM-Water-source-12500_time_05_hour_noise_8.txt,EMS,21.799385194740292,445.770031077,0.373243738546121,0.9729299363057324,0.539514348785872,0.0 0.0,1637,0.10666666666666667
APDM-Water-source-12500_time_05_hour_noise_8.txt,Kulldorff,841.0449943274571,443.340315219,0.3698547215496368,0.9729299363057324,0.5359649122807016,0.0 0.0,1652,0.10666666666666667
